round_id,crashed_at,total_bank_usd,users_count,start_at,profit_loss
6964244,1.0,161.68,43,2025-09-01T06:48:26.292500+00:00,161.68
6964245,3.44,318.3,72,2025-09-01T06:48:39.475700+00:00,-136.1524
6964246,2.25,212.11,47,2025-09-01T06:49:08.162900+00:00,9.6964
6964247,1.13,166.74,46,2025-09-01T06:49:31.441200+00:00,153.9958
6964248,1.25,328.75,65,2025-09-01T06:49:46.119600+00:00,208.4179
6964249,1.04,207.3,47,2025-09-01T06:50:02.176800+00:00,201.9042
6964250,1.61,367.07,69,2025-09-01T06:50:15.833800+00:00,83.0854
6964251,1.06,236.31,51,2025-09-01T06:50:34.966700+00:00,223.382
6964252,17.43,310.69,69,2025-09-01T06:50:48.918100+00:00,-275.3866
6964253,2.9,199.16,44,2025-09-01T06:51:37.977800+00:00,-64.548
6964254,1.93,247.86,55,2025-09-01T06:52:04.571400+00:00,34.5019
6964255,6.26,144.35,36,2025-09-01T06:52:25.954800+00:00,-121.5098
6964256,4.63,234.24,52,2025-09-01T06:53:02.111300+00:00,-184.5694
6964257,1.73,198.05,50,2025-09-01T06:53:34.538600+00:00,23.2374
6964258,1.0,212.8,42,2025-09-01T06:53:54.519000+00:00,212.8
6964259,1.09,360.12,74,2025-09-01T06:54:07.768700+00:00,331.6078
6964260,1.05,308.67,66,2025-09-01T06:54:22.117500+00:00,297.8933
6964261,3.03,396.34,76,2025-09-01T06:54:35.939200+00:00,-52.2802
6964262,27.74,166.06,42,2025-09-01T06:55:03.019200+00:00,-146.1339
6964263,1.68,123.78,33,2025-09-01T06:55:57.941700+00:00,7.7886
6964264,1.2,163.94,46,2025-09-01T06:56:17.628800+00:00,88.035
6964265,1.1,231.61,48,2025-09-01T06:56:33.034600+00:00,221.1867
6964266,1.0,367.97,70,2025-09-01T06:56:47.413700+00:00,367.97
6964267,1.02,393.19,77,2025-09-01T06:57:00.713800+00:00,343.7101
6964268,160.96,430.28,80,2025-09-01T06:57:14.319600+00:00,-311.4864
6964269,5.68,156.12,36,2025-09-01T06:58:31.290300+00:00,-148.0332
6964270,1.79,227.13,46,2025-09-01T06:59:06.252500+00:00,35.8383
6964271,8.89,164.36,43,2025-09-01T06:59:26.693800+00:00,-118.9449
6964272,1.06,147.33,34,2025-09-01T07:00:07.363300+00:00,145.0474
6964273,82.85,384.87,74,2025-09-01T07:00:21.238100+00:00,-267.7627
6964274,3.37,212.28,48,2025-09-01T07:01:29.959300+00:00,-79.5382
6964275,3.07,242.96,48,2025-09-01T07:01:58.344000+00:00,-83.659
6964276,36.17,230.97,49,2025-09-01T07:02:25.521700+00:00,-261.4051
6964277,2.84,174.35,47,2025-09-01T07:03:23.740000+00:00,-40.9645
6964278,2.47,324.32,67,2025-09-01T07:03:50.012700+00:00,-34.3387
6964279,1.06,379.66,72,2025-09-01T07:04:14.520900+00:00,361.8941
6964280,8.18,344.65,69,2025-09-01T07:04:28.501000+00:00,-349.168
6964281,1.27,136.28,31,2025-09-01T07:05:08.132600+00:00,91.312
6964282,2.49,325.94,65,2025-09-01T07:05:24.241400+00:00,-40.9193
6964283,1.56,398.94,78,2025-09-01T07:05:48.872200+00:00,101.0245
6964284,4.99,313.95,77,2025-09-01T07:06:07.733300+00:00,-292.3675
6964285,10.63,132.91,33,2025-09-01T07:06:41.071100+00:00,-109.2943
6964286,1.37,193.39,46,2025-09-01T07:07:23.970600+00:00,108.7488
6964287,1.09,295.72,69,2025-09-01T07:07:41.204600+00:00,253.8972
6964288,1.0,369.1,82,2025-09-01T07:07:55.543400+00:00,369.1
6964289,1.19,506.91,84,2025-09-01T07:08:08.975600+00:00,244.7187
6964290,1.0,520.55,91,2025-09-01T07:08:24.483800+00:00,520.55
6964291,1.42,444.34,86,2025-09-01T07:08:38.045600+00:00,256.4709
6964292,1.2,380.86,82,2025-09-01T07:08:55.775000+00:00,270.474
6964293,6.48,290.1,59,2025-09-01T07:09:11.372300+00:00,-284.4989
6964294,1.14,244.16,51,2025-09-01T07:09:48.003100+00:00,208.0868
6964295,1.13,324.05,69,2025-09-01T07:10:02.824600+00:00,278.4609
6964296,1.0,365.19,74,2025-09-01T07:10:17.554100+00:00,365.19
6964297,1.61,433.63,88,2025-09-01T07:10:30.912700+00:00,160.2225
6964298,6.57,433.29,93,2025-09-01T07:10:50.116700+00:00,-419.8191
6964299,3.19,173.45,38,2025-09-01T07:11:26.889900+00:00,-30.9961
6964300,2.69,205.41,50,2025-09-01T07:11:54.662100+00:00,-66.7126
6964301,1.36,340.68,66,2025-09-01T07:12:20.194500+00:00,154.9333
6964302,1.01,432.84,80,2025-09-01T07:12:37.255800+00:00,420.6695
6964303,4.11,354.32,73,2025-09-01T07:12:50.691300+00:00,-328.047
6964304,3.65,216.73,47,2025-09-01T07:13:21.625900+00:00,-124.3954
6964305,1.05,249.28,55,2025-09-01T07:13:51.076800+00:00,237.484
6964306,1.0,334.99,64,2025-09-01T07:14:04.877500+00:00,334.99
6964307,1.22,428.82,76,2025-09-01T07:14:18.186000+00:00,282.7495
6964308,1.11,493.36,99,2025-09-01T07:14:33.932600+00:00,405.5745
6964309,1.49,462.56,93,2025-09-01T07:14:48.662700+00:00,226.8177
6964310,1.49,352.01,77,2025-09-01T07:15:07.020500+00:00,211.7403
6964311,1.77,236.05,59,2025-09-01T07:15:25.339500+00:00,28.0111
6964312,2.86,381.53,76,2025-09-01T07:15:45.643400+00:00,-35.7222
6964313,49.81,308.94,58,2025-09-01T07:16:11.944100+00:00,-210.6426
6964314,15.31,149.24,35,2025-09-01T07:17:14.215700+00:00,-112.6191
6964315,1.0,185.61,39,2025-09-01T07:18:01.623300+00:00,185.61
6964316,1.21,307.14,70,2025-09-01T07:18:14.827700+00:00,167.0874
6964317,1.0,366.65,78,2025-09-01T07:18:30.428200+00:00,366.65
6964318,1.0,567.62,76,2025-09-01T07:18:43.762800+00:00,567.62
6964319,4.06,643.05,110,2025-09-01T07:18:57.155700+00:00,-485.6221
6964320,5.91,183.34,39,2025-09-01T07:19:27.946400+00:00,-173.9458
6964321,15.6,162.21,39,2025-09-01T07:20:03.363900+00:00,-117.2572
6964322,1.02,140.3,35,2025-09-01T07:20:51.098100+00:00,135.9368
6964323,1.28,327.49,69,2025-09-01T07:21:04.556700+00:00,182.0732
6964324,3.24,395.41,76,2025-09-01T07:21:20.909000+00:00,-91.5457
6964325,2.56,325.06,55,2025-09-01T07:21:48.855900+00:00,-51.3014
6964326,1.54,311.0,62,2025-09-01T07:22:13.796000+00:00,78.0967
6964327,6.65,343.54,71,2025-09-01T07:22:32.350300+00:00,-279.0673
6964328,4.12,157.0,37,2025-09-01T07:23:09.266900+00:00,-124.5816
6964329,1.56,234.11,39,2025-09-01T07:23:40.197100+00:00,36.324
6964330,3.08,310.52,73,2025-09-01T07:23:59.012500+00:00,-148.4646
6964331,1.93,467.18,79,2025-09-01T07:24:26.380500+00:00,105.5454
6964332,1.1,380.12,82,2025-09-01T07:24:47.759300+00:00,325.487
6964333,4.69,314.81,65,2025-09-01T07:25:02.244100+00:00,-262.5485
6964334,6.29,143.12,34,2025-09-01T07:25:34.835500+00:00,-153.4493
6964335,1.41,133.22,29,2025-09-01T07:26:11.160800+00:00,72.3884
6964336,3.51,265.35,59,2025-09-01T07:26:28.638200+00:00,-109.5393
6964337,1.97,416.02,73,2025-09-01T07:26:57.623300+00:00,54.031
6964338,8.32,299.7,60,2025-09-01T07:27:19.353100+00:00,-191.1348
6964339,1.73,110.7,29,2025-09-01T07:27:59.139500+00:00,36.8825
6964340,3.09,294.02,68,2025-09-01T07:28:19.129500+00:00,-63.6613
6964341,1.0,417.78,72,2025-09-01T07:28:46.500300+00:00,417.78
6964342,32.71,379.35,71,2025-09-01T07:28:59.853800+00:00,-295.7799
6964343,1.43,121.35,30,2025-09-01T07:29:56.880700+00:00,64.6944
6964344,103.22,272.82,66,2025-09-01T07:30:14.487200+00:00,-295.7332
6964345,22.89,197.13,42,2025-09-01T07:31:25.911000+00:00,-161.9698
6964346,1.78,136.03,33,2025-09-01T07:32:18.434400+00:00,24.2675
6964347,1.85,317.81,70,2025-09-01T07:32:38.877900+00:00,72.3583
6964348,1.76,338.54,74,2025-09-01T07:32:59.780200+00:00,65.5135
6964349,2.75,339.5,83,2025-09-01T07:33:20.140100+00:00,-30.6132
6964350,6.0,382.16,66,2025-09-01T07:33:45.995800+00:00,-267.4233
6964351,1.03,163.54,35,2025-09-01T07:34:21.711200+00:00,150.2466
6964352,19.82,416.02,76,2025-09-01T07:34:35.352800+00:00,-414.733
6964353,6.42,176.03,36,2025-09-01T07:35:26.110600+00:00,-170.6791
6964354,1.0,74.16,22,2025-09-01T07:36:02.571200+00:00,74.16
6964355,1.19,308.38,64,2025-09-01T07:36:15.712500+00:00,159.7731
6964356,18.44,530.2,96,2025-09-01T07:36:31.196000+00:00,-473.4154
6964357,2.06,147.75,39,2025-09-01T07:37:21.018900+00:00,-12.6602
6964358,3.13,396.2,71,2025-09-01T07:37:43.320500+00:00,-110.1142
6964359,1.36,388.67,70,2025-09-01T07:38:10.813300+00:00,157.8224
6964360,1.07,283.66,64,2025-09-01T07:38:27.921700+00:00,276.742
6964361,1.0,306.28,66,2025-09-01T07:38:42.111100+00:00,306.28
6964362,1.44,411.4,69,2025-09-01T07:38:55.533900+00:00,208.4603
6964363,1.47,448.72,73,2025-09-01T07:39:13.425600+00:00,202.8225
6964364,2.94,385.22,80,2025-09-01T07:39:31.594800+00:00,8.0111
6964365,2.23,339.56,68,2025-09-01T07:39:58.391700+00:00,-42.08
6964366,1.14,323.73,63,2025-09-01T07:40:21.689100+00:00,293.3175
6964367,5.99,314.66,60,2025-09-01T07:40:36.548300+00:00,-359.7236
6964368,1.66,165.51,38,2025-09-01T07:41:12.139900+00:00,36.6179
6964369,2.41,391.38,80,2025-09-01T07:41:31.727900+00:00,-67.2177
6964370,1.4,396.93,76,2025-09-01T07:41:55.932500+00:00,217.8801
6964371,31.16,347.21,68,2025-09-01T07:42:13.346700+00:00,-422.4523
6964372,2.52,159.58,45,2025-09-01T07:43:09.778800+00:00,-72.788
6964373,1.48,459.36,82,2025-09-01T07:43:34.558800+00:00,207.8742
6964374,1.0,272.66,67,2025-09-01T07:43:52.702500+00:00,272.66
6964375,1.0,412.51,73,2025-09-01T07:44:06.096700+00:00,412.51
6964376,6.1,538.69,99,2025-09-01T07:44:19.506000+00:00,-337.5241
6964377,1.5,158.46,38,2025-09-01T07:44:55.389300+00:00,23.2519
6964378,1.0,265.17,59,2025-09-01T07:45:13.602900+00:00,265.17
6964379,1.1,421.39,92,2025-09-01T07:45:26.894900+00:00,373.5787
6964380,2.44,530.71,106,2025-09-01T07:45:41.450800+00:00,0.5411
6964381,1.0,339.9,67,2025-09-01T07:46:05.885800+00:00,339.9
6964382,1.0,304.72,62,2025-09-01T07:46:19.254200+00:00,304.72
6964383,15.92,509.54,103,2025-09-01T07:46:32.642200+00:00,-428.6986
6964384,7.12,100.13,29,2025-09-01T07:47:20.532000+00:00,-61.0752
6964385,2.57,116.0,28,2025-09-01T07:47:58.336800+00:00,-6.3646
6964386,2.12,293.29,59,2025-09-01T07:48:23.271400+00:00,8.9101
6964387,2.32,291.31,65,2025-09-01T07:48:45.841200+00:00,-35.4787
6964388,2.09,464.59,90,2025-09-01T07:49:09.594600+00:00,-30.7505
6964389,1.1,479.88,86,2025-09-01T07:49:32.075000+00:00,409.5612
6964390,1.02,348.11,77,2025-09-01T07:49:46.658100+00:00,347.2616
6964391,1.3,528.82,95,2025-09-01T07:50:00.345000+00:00,286.8827
6964392,1.68,398.5,85,2025-09-01T07:50:16.948600+00:00,203.5204
6964393,1.46,296.62,62,2025-09-01T07:50:36.835000+00:00,191.5301
6964394,1.33,266.94,59,2025-09-01T07:50:54.818100+00:00,165.6646
6964395,1.14,385.0,75,2025-09-01T07:51:11.617200+00:00,321.9261
6964396,4.14,494.39,83,2025-09-01T07:51:26.500700+00:00,-400.6628
6964397,2.29,220.74,49,2025-09-01T07:51:57.433800+00:00,-7.0659
6964398,7.89,309.62,66,2025-09-01T07:52:21.034500+00:00,-276.2879
6964399,8.55,147.74,36,2025-09-01T07:53:00.213700+00:00,-106.199
6964400,3.63,141.93,36,2025-09-01T07:53:40.291400+00:00,-72.0125
6964401,1.0,305.41,57,2025-09-01T07:54:09.559500+00:00,305.41
6964402,1.05,312.6,61,2025-09-01T07:54:22.840000+00:00,302.197
6964403,1.28,517.95,97,2025-09-01T07:54:36.708000+00:00,286.4732
6964404,2.32,557.39,102,2025-09-01T07:54:53.159200+00:00,-73.9732
6964405,4.38,472.78,97,2025-09-01T07:55:16.923400+00:00,-328.4607
6964406,3.94,197.22,45,2025-09-01T07:55:48.619900+00:00,-155.2887
6964407,2.39,250.98,57,2025-09-01T07:56:18.955700+00:00,-28.8146
6964408,1.0,335.35,67,2025-09-01T07:56:42.984200+00:00,335.35
6964409,3.34,363.27,76,2025-09-01T07:56:56.268500+00:00,-147.6113
6964410,1.38,202.38,46,2025-09-01T07:57:24.516800+00:00,124.5448
6964411,1.02,288.15,70,2025-09-01T07:57:41.684500+00:00,272.2223
6964412,1.29,371.88,74,2025-09-01T07:57:55.240500+00:00,216.3672
6964413,1.3,455.12,90,2025-09-01T07:58:11.764800+00:00,260.5207
6964414,1.0,362.49,80,2025-09-01T07:58:28.264600+00:00,362.49
6964415,20.99,527.33,89,2025-09-01T07:58:41.659700+00:00,-530.638
6964416,20.57,176.89,41,2025-09-01T07:59:33.143900+00:00,-143.7939
6964417,1.02,169.57,40,2025-09-01T08:00:24.324600+00:00,166.4794
6964418,1.27,312.04,70,2025-09-01T08:00:37.814700+00:00,205.3897
6964419,21.15,458.71,90,2025-09-01T08:00:54.065700+00:00,-446.4001
6964420,27.52,159.1,39,2025-09-01T08:01:45.543700+00:00,-117.4013
6964421,2.89,170.1,41,2025-09-01T08:02:40.332800+00:00,-8.1436
6964422,1.57,191.94,40,2025-09-01T08:03:06.777600+00:00,62.504
6964423,6.29,489.43,90,2025-09-01T08:03:25.626400+00:00,-374.4705
6964424,44.55,182.01,45,2025-09-01T08:04:01.971300+00:00,-121.4516
6964425,1.88,205.06,47,2025-09-01T08:05:02.877000+00:00,64.4811
6964426,1.43,366.52,61,2025-09-01T08:05:23.926600+00:00,203.9885
6964427,1.73,393.65,72,2025-09-01T08:05:41.604500+00:00,98.2067
6964428,3.36,399.38,70,2025-09-01T08:06:01.611300+00:00,-219.3438
6964429,1.12,176.15,45,2025-09-01T08:06:30.029700+00:00,156.2842
6964430,4.38,436.95,77,2025-09-01T08:06:44.736400+00:00,-380.7064
6964431,2.14,247.77,49,2025-09-01T08:07:16.424000+00:00,19.6029
6964432,5.7,251.42,56,2025-09-01T08:07:39.144400+00:00,-239.2808
6964433,2.38,258.87,56,2025-09-01T08:08:14.136800+00:00,-34.2361
6964434,5.72,220.45,51,2025-09-01T08:08:38.173800+00:00,-224.542
6964435,2.69,186.13,35,2025-09-01T08:09:13.290300+00:00,9.2677
6964436,1.51,212.89,40,2025-09-01T08:09:38.838900+00:00,48.7905
6964437,5.64,464.55,88,2025-09-01T08:09:57.176000+00:00,-469.4948
6964438,3.19,214.63,42,2025-09-01T08:10:32.006200+00:00,-9.3198
6964439,19.53,192.66,44,2025-09-01T08:10:59.781100+00:00,-197.7419
6964440,1.53,203.45,41,2025-09-01T08:11:50.345800+00:00,31.6534
6964441,1.59,381.52,71,2025-09-01T08:12:08.842700+00:00,94.7051
6964442,1.15,467.04,86,2025-09-01T08:12:27.841300+00:00,404.4777
6964443,1.81,455.12,78,2025-09-01T08:12:42.888500+00:00,114.4992
6964444,1.22,352.25,67,2025-09-01T08:13:03.533000+00:00,271.4791
6964445,22.18,444.11,88,2025-09-01T08:13:19.246100+00:00,-383.2263
6964446,2.74,225.2,48,2025-09-01T08:14:11.323400+00:00,-39.164
6964447,44.76,162.02,37,2025-09-01T08:14:37.140500+00:00,-102.5266
6964448,5.36,179.39,41,2025-09-01T08:15:38.052100+00:00,-127.3873
6964449,1.17,220.49,43,2025-09-01T08:16:12.275600+00:00,185.7354
6964450,1.56,517.93,97,2025-09-01T08:16:27.431800+00:00,28.1067
6964451,3.84,343.63,75,2025-09-01T08:16:46.285600+00:00,-261.3872
6964452,1.01,159.52,37,2025-09-01T08:17:16.333200+00:00,159.52
6964453,6.99,427.37,82,2025-09-01T08:17:29.623000+00:00,-348.0283
6964454,1.12,217.37,45,2025-09-01T08:18:07.147500+00:00,179.1721
6964455,1.54,520.41,96,2025-09-01T08:18:21.808000+00:00,157.6594
6964456,2.09,430.93,72,2025-09-01T08:18:40.400300+00:00,-12.8302
6964457,3.91,362.85,67,2025-09-01T08:19:02.803400+00:00,-293.0121
6964458,4.53,152.14,40,2025-09-01T08:19:33.138200+00:00,-110.9729
6964459,1.28,197.66,44,2025-09-01T08:20:05.259800+00:00,102.2617
6964460,1.17,445.28,79,2025-09-01T08:20:21.537300+00:00,398.9489
6964461,1.3,502.46,92,2025-09-01T08:20:36.791000+00:00,324.3657
6964462,4.95,397.9,70,2025-09-01T08:20:53.396100+00:00,-289.3056
6964463,2.33,230.89,49,2025-09-01T08:21:26.571900+00:00,-36.4194
6964464,3.59,346.68,69,2025-09-01T08:21:50.305200+00:00,-159.0216
6964465,5.33,248.75,47,2025-09-01T08:22:19.580800+00:00,-191.8057
6964466,4.76,159.2,35,2025-09-01T08:22:53.803200+00:00,-157.7498
6964467,3.38,155.27,34,2025-09-01T08:23:26.537800+00:00,-84.994
6964468,1.81,191.1,40,2025-09-01T08:23:54.921900+00:00,100.3914
6964469,1.01,389.75,70,2025-09-01T08:24:15.547800+00:00,389.75
6964470,1.46,476.58,91,2025-09-01T08:24:28.964100+00:00,237.9989
6964471,1.42,447.66,78,2025-09-01T08:24:46.980300+00:00,215.9287
6964472,1.77,462.72,80,2025-09-01T08:25:04.693500+00:00,174.0788
6964473,2.23,376.98,66,2025-09-01T08:25:25.058400+00:00,101.2712
6964474,2.52,228.34,47,2025-09-01T08:25:48.392900+00:00,-1.791
6964475,1.13,246.17,46,2025-09-01T08:26:13.218400+00:00,219.7233
6964476,2.09,356.8,76,2025-09-01T08:26:27.851500+00:00,21.3477
6964477,1.1,376.12,68,2025-09-01T08:26:50.281400+00:00,321.8792
6964478,25.78,430.75,80,2025-09-01T08:27:04.748800+00:00,-403.0771
6964479,1.35,160.87,38,2025-09-01T08:27:58.767400+00:00,98.3429
6964480,11.92,397.5,77,2025-09-01T08:28:15.658400+00:00,-360.1227
6964481,3.75,170.08,38,2025-09-01T08:28:59.964300+00:00,-41.3695
6964482,1.0,177.34,39,2025-09-01T08:29:29.708300+00:00,177.34
6964483,1.83,434.45,86,2025-09-01T08:29:42.929800+00:00,69.4829
6964484,4.14,391.19,71,2025-09-01T08:30:03.824500+00:00,-338.3198
6964485,2.34,177.48,38,2025-09-01T08:30:34.757900+00:00,4.3619
6964486,1.34,307.57,56,2025-09-01T08:30:58.634400+00:00,158.8922
6964487,1.07,384.88,77,2025-09-01T08:31:15.585300+00:00,355.226
6964488,1.32,429.91,86,2025-09-01T08:31:29.701900+00:00,256.1504
6964489,1.84,398.32,84,2025-09-01T08:31:46.442000+00:00,103.1682
6964490,9.59,536.24,97,2025-09-01T08:32:07.291800+00:00,-530.8856
6964491,29.16,185.91,40,2025-09-01T08:32:48.871300+00:00,-127.0212
6964492,4.89,202.93,44,2025-09-01T08:33:44.394900+00:00,-105.0483
6964493,1.36,184.79,39,2025-09-01T08:34:17.410100+00:00,101.4525
6964494,3.33,394.71,79,2025-09-01T08:34:34.428100+00:00,-90.9288
6964495,1.09,206.81,43,2025-09-01T08:35:02.688900+00:00,173.4822
6964496,2.86,413.39,76,2025-09-01T08:35:16.910800+00:00,-70.2679
6964497,5.83,317.98,52,2025-09-01T08:35:43.205800+00:00,-274.0147
6964498,1.0,249.78,48,2025-09-01T08:36:18.479200+00:00,249.78
6964499,1.28,461.7,86,2025-09-01T08:36:31.757800+00:00,252.4716
6964500,1.77,432.64,87,2025-09-01T08:36:48.149300+00:00,112.5564
6964501,1.39,361.86,63,2025-09-01T08:37:08.579300+00:00,185.1461
6964502,3.5,462.36,81,2025-09-01T08:37:25.982300+00:00,-209.4335
6964503,1.09,238.31,47,2025-09-01T08:37:54.840500+00:00,224.4181
6964504,1.3,382.35,69,2025-09-01T08:38:09.046000+00:00,186.2221
6964505,2.34,392.25,71,2025-09-01T08:38:25.602700+00:00,45.8959
6964506,1.07,407.14,81,2025-09-01T08:38:49.554500+00:00,386.8769
6964507,2.14,342.22,71,2025-09-01T08:39:03.881700+00:00,-5.1602
6964508,1.0,313.47,59,2025-09-01T08:39:26.641000+00:00,313.47
6964509,1.59,445.31,72,2025-09-01T08:39:39.979100+00:00,134.2528
6964510,1.13,395.11,69,2025-09-01T08:39:59.052000+00:00,308.3534
6964511,1.77,370.67,75,2025-09-01T08:40:13.797900+00:00,127.5403
6964512,1.49,377.9,71,2025-09-01T08:40:34.180300+00:00,199.9965
6964513,1.09,396.94,83,2025-09-01T08:40:52.482200+00:00,381.6486
6964514,2.82,502.91,98,2025-09-01T08:41:06.834800+00:00,-142.2436
6964515,2.02,235.84,45,2025-09-01T08:41:33.036700+00:00,-32.1932
6964516,3.01,316.3,59,2025-09-01T08:41:54.973000+00:00,-35.717
6964517,1.86,168.93,39,2025-09-01T08:42:22.003100+00:00,31.5421
6964518,1.48,299.34,54,2025-09-01T08:42:42.897100+00:00,103.7019
6964519,1.16,390.53,77,2025-09-01T08:43:00.960800+00:00,336.5025
6964520,1.56,464.66,85,2025-09-01T08:43:16.169900+00:00,126.7711
6964521,1.0,513.09,89,2025-09-01T08:43:35.059200+00:00,513.09
6964522,6.13,399.84,71,2025-09-01T08:43:48.476500+00:00,-371.7841
6964523,1.26,164.1,40,2025-09-01T08:44:24.356700+00:00,117.702
6964524,1.0,396.92,77,2025-09-01T08:44:40.525800+00:00,396.92
6964525,109.91,465.91,89,2025-09-01T08:44:53.868300+00:00,-422.9473
6964526,2.25,177.05,38,2025-09-01T08:46:06.047800+00:00,-15.6231
6964527,1.0,293.4,53,2025-09-01T08:46:29.336100+00:00,293.4
6964528,2.67,382.33,77,2025-09-01T08:46:42.559100+00:00,-13.961
6964529,1.76,248.3,46,2025-09-01T08:47:08.148100+00:00,83.3993
6964530,2.68,405.26,72,2025-09-01T08:47:28.490700+00:00,-43.5803
6964531,1.25,261.77,57,2025-09-01T08:47:54.058700+00:00,159.6105
6964532,1.32,368.25,72,2025-09-01T08:48:10.069500+00:00,229.159
6964533,1.01,354.0,64,2025-09-01T08:48:26.750000+00:00,337.5067
6964534,211.82,516.09,87,2025-09-01T08:48:40.246400+00:00,-404.4409
6964535,13.01,209.43,48,2025-09-01T08:50:00.672100+00:00,-197.825
6964536,1.37,150.95,36,2025-09-01T08:50:46.150500+00:00,94.9974
6964537,12.0,459.23,88,2025-09-01T08:51:03.302000+00:00,-439.9462
6964538,1.42,188.96,42,2025-09-01T08:51:47.714900+00:00,117.503
6964539,2.86,395.38,74,2025-09-01T08:52:05.357900+00:00,-87.1744
6964540,17.88,227.96,46,2025-09-01T08:52:31.650500+00:00,-263.9299
6964541,1.33,226.15,48,2025-09-01T08:53:21.021900+00:00,135.3539
6964542,1.91,401.64,79,2025-09-01T08:53:37.754600+00:00,66.4187
6964543,5.26,423.9,74,2025-09-01T08:53:59.169500+00:00,-374.6161
6964544,1.86,164.14,39,2025-09-01T08:54:33.253100+00:00,41.29
6964545,1.0,348.76,70,2025-09-01T08:54:54.189500+00:00,348.76
6964546,5.06,438.25,71,2025-09-01T08:55:07.553200+00:00,-244.8512
6964547,1.23,159.81,33,2025-09-01T08:55:41.039900+00:00,113.1898
6964548,1.07,470.75,84,2025-09-01T08:55:56.858600+00:00,430.047
6964549,1.51,428.53,86,2025-09-01T08:56:11.077600+00:00,206.2692
6964550,1.52,424.27,74,2025-09-01T08:56:29.557600+00:00,117.3499
6964551,1.3,463.68,86,2025-09-01T08:56:47.973100+00:00,190.3917
6964552,1.04,459.78,86,2025-09-01T08:57:04.489500+00:00,430.3255
6964553,13.35,362.96,72,2025-09-01T08:57:18.304700+00:00,-393.6908
6964554,1.0,193.05,44,2025-09-01T08:58:04.087600+00:00,193.05
6964555,1.39,456.44,100,2025-09-01T08:58:17.386800+00:00,221.4369
6964556,34.01,508.9,93,2025-09-01T08:58:34.785800+00:00,-330.0458
6964557,2.04,167.3,36,2025-09-01T08:59:32.279900+00:00,16.155
6964558,1.12,351.1,59,2025-09-01T08:59:54.356900+00:00,313.4091
6964559,1.22,303.73,64,2025-09-01T09:00:09.112300+00:00,181.1342
6964560,1.21,400.9,79,2025-09-01T09:00:24.871000+00:00,242.5483
6964561,22.28,342.08,72,2025-09-01T09:00:40.581800+00:00,-320.6719
6964562,14.5,205.09,44,2025-09-01T09:01:32.819500+00:00,-142.0318
6964563,1.37,163.11,35,2025-09-01T09:02:19.628600+00:00,102.1287
6964564,1.29,442.7,83,2025-09-01T09:02:36.825700+00:00,290.8331
6964565,1.16,498.15,100,2025-09-01T09:02:53.448200+00:00,439.661
6964566,1.08,340.04,69,2025-09-01T09:03:08.729200+00:00,326.0478
6964567,1.79,401.56,74,2025-09-01T09:03:23.057000+00:00,116.6589
6964568,1.6,356.49,67,2025-09-01T09:03:43.558100+00:00,85.7362
6964569,1.37,389.01,72,2025-09-01T09:04:02.721800+00:00,189.8549
6964570,4.39,466.71,89,2025-09-01T09:04:19.991600+00:00,-411.7676
6964571,1.35,188.66,40,2025-09-01T09:04:51.670700+00:00,107.3432
6964572,1.99,349.94,68,2025-09-01T09:05:08.575700+00:00,70.8205
6964573,1.54,385.01,84,2025-09-01T09:05:30.412800+00:00,160.5828
6964574,2.03,397.23,71,2025-09-01T09:05:49.047400+00:00,-17.2869
6964575,1.68,321.77,61,2025-09-01T09:06:11.154700+00:00,16.9588
6964576,1.07,404.52,72,2025-09-01T09:06:30.853000+00:00,361.5051
6964577,3.12,342.72,69,2025-09-01T09:06:45.075000+00:00,-57.2763
